ID,Index1,Index2,Index3,Index4,Index5,Index6,Index7,Index8,Index9,Index10,Index11,Index12,Index13,Index14,Index15,Index16,Index17,Index18,Index19
282,-0.004004686,,,,,,,,,,,,,,,,,,
283,0.002125926,,,,,,,,,,,,,,,,,,
284,0.004710658,,,,,,,,,,,,,,,,,,
285,0.005744306,,,,,,,,,,,,,,,,,,
286,0.00784354,,,,,,,,,,,,,,,,,,
287,-0.001979621,,,,,,,,,,,,,,,,,,
288,-0.008290498,,,,,,,,,,,,,,,,,,
289,-0.011595375,,,,,,,,,,,,,,,,,,
290,0.0151106,,,,,,,,,,,,,,,,,,
291,0.003615493,,,,,,,,,,,,,,,,,,
292,0.012657489,,,,,,,,,,,,,,,,,,
293,-0.005666318,,,,,,,,,,,,,,,,,,
294,0.004847716,,,,,,,,,,,,,,,,,,
295,0.00610097,,,,,,,,,,,,,,,,,,
296,-0.003589923,,,,,,,,,,,,,,,,,,
297,0.005874592,,,,,,,,,,,,,,,,,,
298,-0.013754665,,,,,,,,,,,,,,,,,,
299,0.010572771,,,,,,,,,,,,,,,,,,
300,0.008279057,,,,,,,,,,,,,,,,,,
301,-0.001544687,,,,,,,,,,,,,,,,,,
302,0.004533567,,,,,,,,,,,,,,,,,,
303,0.002808816,,,,,,,,,,,,,,,,,,
304,-0.009353374,,,,,,,,,,,,,,,,,,
305,-0.000508332,,,,,,,,,,,,,,,,,,
306,-0.005346178,,,,,,,,,,,,,,,,,,
307,-0.015466665,,,,,,,,,,,,,,,,,,
308,0.004894667,,,,,,,,,,,,,,,,,,
309,-0.007183459,,,,,,,,,,,,,,,,,,
310,0.009519289,,,,,,,,,,,,,,,,,,
311,0.002707009,,,,,,,,,,,,,,,,,,
312,-0.011448109,,,,,,,,,,,,,,,,,,
313,-0.001755688,,,,,,,,,,,,,,,,,,
314,-0.002390517,,,,,,,,,,,,,,,,,,
315,-0.015337597,,,,,,,,,,,,,,,,,,
316,-0.013998292,,,,,,,,,,,,,,,,,,
317,0.010672994,,,,,,,,,,,,,,,,,,
